Time,CPU Usage (%),Hit_Miss,Squid_Memory_Usage(kb),Request_Rate/(Min),Response_Time(ms),Squid_Disk_Usage(mb),Cache_Disk_Usage(mb),Cache_Memory_Usage(kb)
5:22:45,0.07,MISS,708640,63.7,1743,241,27,8104
5:22:50,0.07,MISS,708640,63.7,1770,241,27,8104
5:22:55,0.07,MISS,708640,63.7,1723,241,27,8104
5:23:01,0.07,MISS,708640,63.7,1808,241,27,8104
5:23:06,0.07,MISS,708640,63.7,1715,241,27,8104
5:23:11,0.07,MISS,708640,63.8,1717,241,27,8104
5:23:16,0.07,MISS,708640,63.8,1705,241,27,8104
5:23:22,0.07,MISS,708640,63.8,1780,241,27,8104
5:23:27,0.07,MISS,708640,63.8,1700,241,27,8104
5:23:32,0.07,MISS,708640,63.8,1744,241,27,8104
5:23:37,0.07,MISS,708640,63.8,1732,241,27,8104
5:23:42,0.07,MISS,708640,63.8,1706,241,27,8104
5:23:48,0.07,MISS,708640,63.8,1722,241,27,8104
5:23:53,0.07,MISS,708640,63.8,1685,241,27,8104
5:23:58,0.07,MISS,708640,63.8,1735,241,27,8104
5:24:03,0.07,MISS,708640,63.8,1714,241,27,8104
5:24:09,0.07,MISS,708640,63.8,1766,241,27,8104
5:24:14,0.07,MISS,708640,63.8,1737,241,27,8104
5:24:19,0.07,MISS,708640,63.8,1770,241,27,8104
5:24:24,0.07,MISS,708640,63.8,1807,241,27,8104
5:24:30,0.07,MISS,708640,63.8,1782,241,27,8104
5:24:35,0.07,MISS,708640,63.8,1719,241,27,8104
5:24:40,0.07,MISS,708640,63.8,1680,241,27,8104
5:24:45,0.07,MISS,708640,63.8,1757,241,27,8104
5:24:51,0.07,MISS,708640,63.8,1714,241,27,8104
5:24:56,0.07,MISS,708640,63.8,1758,241,27,8104
5:25:01,0.07,MISS,708640,63.8,1723,241,27,8104
5:25:06,0.07,MISS,708640,63.8,1723,241,27,8104
5:25:12,0.07,MISS,708640,63.8,1710,241,27,8104
5:25:17,0.07,MISS,708640,63.8,1775,241,27,8104
5:25:22,0.07,MISS,708640,63.8,1727,241,27,8104
5:25:27,0.07,MISS,708640,63.8,1759,242,27,8104
5:25:33,0.07,MISS,708640,63.8,1757,242,27,8104
5:25:38,0.07,MISS,708640,63.8,1756,242,27,8104
5:25:43,0.07,MISS,708640,63.8,1749,242,27,8104
5:25:48,0.07,MISS,708640,63.8,1703,242,27,8104
5:25:54,0.07,MISS,708640,63.8,1738,242,27,8104
5:25:59,0.07,MISS,708640,63.8,1680,242,27,8104
5:26:04,0.07,MISS,708640,63.8,1732,242,27,8104
5:26:09,0.07,MISS,708640,63.8,1711,242,27,8104
5:26:14,0.07,MISS,708640,63.8,1795,242,27,8104
5:26:20,0.07,MISS,708640,63.8,1714,242,27,8104
5:26:25,0.07,MISS,708640,63.8,1777,242,27,8104
5:26:30,0.07,MISS,708640,63.8,1745,242,27,8104
5:26:35,0.07,MISS,708640,63.8,1734,242,27,8104
5:26:41,0.07,MISS,708640,63.8,1751,242,27,8104
5:26:46,0.07,MISS,708640,63.8,1717,242,27,8104
5:26:51,0.07,MISS,708640,63.8,1764,242,27,8104
5:26:57,0.07,MISS,708640,63.8,1834,242,27,8104
5:27:02,0.07,MISS,708640,63.8,1795,242,27,8104
5:27:07,0.07,MISS,708640,63.8,1757,242,27,8104
5:27:12,0.07,MISS,708640,63.8,1732,242,27,8104
5:27:18,0.07,MISS,708640,63.8,1754,242,27,8104
5:27:23,0.07,MISS,708640,63.8,1781,242,27,8104
5:27:28,0.07,MISS,708640,63.8,1736,242,27,8104
5:27:33,0.07,MISS,708640,63.8,1755,242,27,8104
5:27:39,0.07,MISS,708640,63.9,1716,242,27,8104
5:27:44,0.07,MISS,708640,63.9,1736,242,27,8104
5:27:49,0.07,MISS,708640,63.9,1742,242,27,8104
5:27:54,0.07,MISS,708640,63.9,1764,242,27,8104
5:28:00,0.07,MISS,708640,63.9,1767,242,27,8104
5:28:05,0.07,MISS,708640,63.9,1741,242,27,8104
5:28:10,0.07,MISS,708640,63.9,1808,242,27,8104
5:28:15,0.07,MISS,708640,63.9,1769,242,27,8104
5:28:21,0.07,MISS,708640,63.9,1745,242,27,8104
5:28:26,0.07,MISS,708640,63.9,1738,242,27,8104
5:28:31,0.07,MISS,708640,63.9,1766,242,27,8104
5:28:36,0.07,MISS,708640,63.9,1728,242,27,8104
5:28:42,0.07,MISS,708640,63.9,1770,242,27,8104
5:28:47,0.07,MISS,708640,63.9,1729,242,27,8104
5:28:52,0.07,MISS,708640,63.9,1745,242,27,8104
5:28:57,0.07,MISS,708640,63.9,1710,242,27,8104
5:29:03,0.07,MISS,708640,63.9,1759,242,27,8104
5:29:08,0.07,MISS,708640,63.9,1708,242,27,8104
5:29:13,0.07,MISS,708640,63.9,1690,242,27,8104
5:29:18,0.07,MISS,708640,63.9,1836,242,27,8104
5:29:24,0.07,MISS,708640,63.9,1695,242,27,8104
5:29:29,0.07,MISS,708640,63.9,1749,242,27,8104
5:29:34,0.07,MISS,708640,63.9,1763,242,27,8104
5:29:39,0.07,MISS,708640,63.9,1795,242,27,8104
5:29:45,0.07,MISS,708640,63.9,1758,242,28,8104
5:29:50,0.07,MISS,708640,63.9,1769,242,28,8104
5:29:55,0.07,MISS,708640,63.9,1759,242,28,8104
5:30:00,0.07,MISS,708640,63.9,1760,242,28,8104
5:30:06,0.07,MISS,708640,63.9,1696,242,28,8104
5:30:11,0.07,MISS,708640,63.9,1716,242,28,8104
5:30:16,0.07,MISS,708640,63.9,1758,242,28,8104
5:30:21,0.07,MISS,708640,63.9,1698,242,28,8104
5:30:27,0.07,MISS,708640,63.9,1745,242,28,8104
5:30:32,0.07,MISS,708640,63.9,1702,242,28,8104
5:30:37,0.07,MISS,708640,63.9,1762,242,28,8104
5:30:42,0.07,MISS,708640,63.9,1733,242,28,8104
5:30:48,0.07,MISS,708640,63.9,1740,242,28,8104
5:30:53,0.07,MISS,708640,63.9,1689,242,28,8104
5:30:58,0.07,MISS,708640,63.9,1773,242,28,8104
5:31:03,0.07,MISS,708640,63.9,1695,242,28,8104
5:31:08,0.07,MISS,708640,63.9,1732,242,28,8104
5:31:14,0.07,MISS,708640,63.9,1747,242,28,8104
5:31:19,0.07,MISS,708640,63.9,1734,242,28,8104
5:31:24,0.07,MISS,708640,63.9,1812,242,28,8104
5:31:29,0.07,MISS,708640,63.9,1679,242,28,8104
5:31:35,0.07,MISS,708640,63.9,1715,242,28,8104
5:31:40,0.07,MISS,708640,63.9,1742,242,28,8104
5:31:45,0.07,MISS,708640,63.9,1766,242,28,8104
5:31:50,0.07,MISS,708640,63.9,1705,242,28,8104
5:31:56,0.07,MISS,708640,63.9,1702,242,28,8104
5:32:01,0.07,MISS,708640,63.9,1751,242,28,8104
5:32:06,0.07,MISS,708640,63.9,1695,242,28,8104
5:32:11,0.07,MISS,708640,64,1772,242,28,8104
5:32:16,0.07,MISS,708640,64,1728,242,28,8104
5:32:22,0.07,MISS,708640,64,1749,242,28,8104
5:32:27,0.07,MISS,708640,64,1688,242,28,8104
5:32:32,0.07,MISS,708640,64,1772,242,28,8104
5:32:37,0.07,MISS,708640,64,1694,242,28,8104
5:32:43,0.07,MISS,708640,64,1757,242,28,8104
5:32:48,0.07,MISS,708640,64,1675,242,28,8104
5:32:53,0.07,MISS,708640,64,1753,242,28,8104
5:32:58,0.07,MISS,708640,64,1738,242,28,8104
5:33:04,0.07,MISS,708640,64,1717,242,28,8104
5:33:09,0.07,MISS,708640,64,1788,242,28,8104
5:33:14,0.07,MISS,708640,64,1723,242,28,8104
5:33:19,0.07,MISS,708640,64,1781,242,28,8104
5:33:25,0.07,MISS,708640,64,1731,242,28,8104
5:33:30,0.07,MISS,708640,64,1768,242,28,8104
5:33:35,0.07,MISS,708640,64,1740,242,28,8104
5:33:40,0.07,MISS,708640,64,1751,242,28,8104
5:33:46,0.07,MISS,708640,64,1720,242,28,8104
5:33:51,0.07,MISS,708640,64,1760,242,28,8104
5:33:56,0.07,MISS,708640,64,1713,242,28,8104
5:34:01,0.07,MISS,708640,64,1776,242,28,8104
5:34:07,0.07,MISS,708640,64,1780,242,28,8104
5:34:12,0.07,MISS,708640,64,1699,242,28,8104
5:34:17,0.07,MISS,708640,64,1763,242,28,8104
5:34:22,0.07,MISS,708640,64,1728,242,28,8104
5:34:28,0.07,MISS,708640,64,1727,242,28,8104
5:34:33,0.07,MISS,708640,64,1731,242,28,8104
5:34:38,0.07,MISS,708640,64,1729,242,28,8104
5:34:43,0.07,MISS,708640,64,1720,242,28,8104
5:34:48,0.07,MISS,708640,64,1714,242,28,8104
5:34:54,0.07,MISS,708640,64,1758,242,28,8104
5:34:59,0.07,MISS,708640,64,1730,242,28,8104
5:35:04,0.07,MISS,708640,64,1725,242,28,8104
5:35:09,0.07,MISS,708640,64,1705,242,28,8104
5:35:15,0.07,MISS,708640,64,1761,242,28,8104
5:35:20,0.07,MISS,708640,64,1715,242,28,8104
5:35:25,0.07,MISS,708640,64,1785,243,28,8104
5:35:30,0.07,MISS,708640,64,1714,243,28,8104
5:35:36,0.07,MISS,708640,64,1746,243,28,8104
5:35:41,0.07,MISS,708640,64,1724,243,28,8104
5:35:46,0.07,MISS,708640,64,1720,243,28,8104
5:35:51,0.07,MISS,708640,64,1747,243,28,8104
5:35:57,0.07,MISS,708640,64,1677,243,28,8104
5:36:02,0.07,MISS,708640,64,1795,243,28,8104
5:36:07,0.07,MISS,708640,64,1714,243,28,8104
5:36:12,0.07,MISS,708640,64,1781,243,28,8104
5:36:18,0.07,MISS,708640,64,1716,243,28,8104
5:36:23,0.07,MISS,708640,64,1778,243,28,8104
5:36:28,0.07,MISS,708640,64,1705,243,28,8104
5:36:33,0.07,MISS,708640,64,1749,243,28,8104
5:36:38,0.07,MISS,708640,64,1718,243,28,8104
5:36:44,0.07,MISS,708640,64,1728,243,28,8104
5:36:49,0.07,MISS,708640,64,1743,243,28,8104
5:36:54,0.07,MISS,708640,64,1716,243,28,8104
5:36:59,0.07,MISS,708640,64.1,1758,243,28,8104
5:37:05,0.07,MISS,708640,64.1,1699,243,28,8104
5:37:10,0.07,MISS,708640,64.1,1766,243,28,8104
5:37:15,0.07,MISS,708640,64.1,1731,243,28,8104
5:37:20,0.07,MISS,708640,64.1,1737,243,28,8104
5:37:26,0.07,MISS,708640,64.1,1707,243,28,8104
5:37:31,0.07,MISS,708640,64.1,1720,243,28,8104
5:37:36,0.07,MISS,708640,64.1,1735,243,28,8104
5:37:41,0.07,MISS,708640,64.1,1700,243,28,8104
5:37:46,0.07,MISS,708640,64.1,1728,243,28,8104
5:37:52,0.07,MISS,708640,64.1,1710,243,28,8104
5:37:57,0.07,MISS,708640,64.1,1730,243,28,8104
5:38:02,0.07,MISS,708640,64.1,1748,243,28,8104
5:38:07,0.07,MISS,708640,64.1,1743,243,28,8104
5:38:13,0.07,MISS,708640,64.1,1685,243,28,8104
5:38:18,0.07,MISS,708640,64.1,1783,243,28,8104
5:38:23,0.07,MISS,708640,64.1,1720,243,28,8104
5:38:28,0.07,MISS,708640,64.1,1695,243,28,8104
5:38:34,0.07,MISS,708640,64.1,1772,243,28,8104
5:38:39,0.07,MISS,708640,64.1,1728,243,28,8104
5:38:44,0.07,MISS,708640,64.1,1795,243,28,8104
5:38:49,0.07,MISS,708640,64.1,1696,243,28,8104
5:38:55,0.07,MISS,708640,64.1,1745,243,28,8104
5:39:00,0.07,MISS,708640,64.1,1718,243,28,8104
5:39:05,0.07,MISS,708640,64.1,1740,243,28,8104
5:39:10,0.07,MISS,708640,64.1,1699,243,28,8104
5:39:15,0.07,MISS,708640,64.1,1689,243,28,8104
5:39:21,0.07,MISS,708640,64.1,1764,243,28,8104
5:39:26,0.07,MISS,708640,64.1,1712,243,28,8104
5:39:31,0.07,MISS,708640,64.1,1771,243,28,8104
5:39:36,0.07,MISS,708640,64.1,1699,243,28,8104
5:39:42,0.07,MISS,708640,64.1,1761,243,28,8104
5:39:47,0.07,MISS,708640,64.1,1709,243,28,8104
5:39:52,0.07,MISS,708640,64.1,1741,243,28,8104
5:39:57,0.07,MISS,708640,64.1,1706,243,28,8104
5:40:03,0.07,MISS,708640,64.1,1721,243,28,8104
5:40:08,0.07,MISS,708640,64.1,1752,243,28,8104
5:40:13,0.07,MISS,708640,64.1,1697,243,28,8104
5:40:18,0.07,MISS,708640,64.1,1771,243,28,8104
5:40:24,0.07,MISS,708640,64.1,1722,243,28,8104
5:40:29,0.07,MISS,708640,64.1,1768,243,28,8104
5:40:34,0.07,MISS,708640,64.1,1728,243,28,8104
5:40:39,0.07,MISS,708640,64.1,1701,243,28,8104
5:40:44,0.07,MISS,708640,64.1,1721,243,28,8104
5:40:50,0.07,MISS,708640,64.1,1751,243,28,8104
5:40:55,0.07,MISS,708640,64.1,1715,243,28,8104
5:41:00,0.07,MISS,708640,64.1,1723,243,28,8104
5:41:05,0.07,MISS,708640,64.1,1784,243,28,8104
5:41:11,0.07,MISS,708640,64.1,1708,243,28,8104
5:41:16,0.07,MISS,708640,64.1,1760,243,28,8104
5:41:21,0.07,MISS,708640,64.1,1767,243,28,8104
5:41:26,0.07,MISS,708640,64.1,1769,243,28,8104
5:41:32,0.07,MISS,708640,64.1,1723,243,28,8104
5:41:37,0.07,MISS,708640,64.1,1723,243,28,8104
5:41:42,0.07,MISS,708640,64.1,1729,243,28,8104
5:41:47,0.07,MISS,708640,64.1,1718,243,28,8104
5:41:53,0.07,MISS,708640,64.2,1713,243,28,8104
5:41:58,0.07,MISS,708640,64.2,1731,243,28,8104
5:42:03,0.07,MISS,708640,64.2,1774,243,28,8104
5:42:08,0.07,MISS,708640,64.2,1704,243,28,8104
5:42:14,0.07,MISS,708640,64.2,1733,243,28,8104
5:42:19,0.07,MISS,708640,64.2,1747,243,28,8104
5:42:24,0.07,MISS,708640,64.2,1806,243,28,8104
5:42:29,0.07,MISS,708640,64.2,1724,243,28,8104
5:42:35,0.07,MISS,708640,64.2,1785,243,28,8104
5:42:40,0.07,MISS,708640,64.2,1752,243,28,8104
5:42:45,0.07,MISS,708640,64.2,1787,243,28,8104
5:42:50,0.07,MISS,708640,64.2,1722,243,28,8104
5:42:56,0.07,MISS,708640,64.2,1726,243,28,8104
5:43:01,0.07,MISS,708640,64.2,1739,243,28,8104
5:43:06,0.07,MISS,708640,64.2,1753,243,28,8104
5:43:11,0.07,MISS,708640,64.2,1789,243,28,8104
5:43:17,0.07,MISS,708640,64.2,1753,243,28,8104
5:43:22,0.07,MISS,708640,64.2,1764,243,28,8104
5:43:27,0.07,MISS,708640,64.2,1757,243,28,8104
5:43:32,0.07,MISS,708640,64.2,1763,243,28,8104
5:43:38,0.07,MISS,708640,64.2,1710,243,28,8104
5:43:43,0.07,MISS,708640,64.2,1769,243,28,8104
5:43:48,0.07,MISS,708640,64.2,1739,243,28,8104
5:43:53,0.07,MISS,708640,64.2,1786,243,28,8104
5:43:59,0.07,MISS,708640,64.2,1733,243,28,8104
5:44:04,0.07,MISS,708640,64.2,1817,243,28,8104
5:44:09,0.07,MISS,708640,64.2,1752,243,28,8104
5:44:15,0.07,MISS,708640,64.2,1791,243,28,8104
5:44:20,0.07,MISS,708640,64.2,1753,243,28,8104
5:44:25,0.07,MISS,708640,64.2,1779,243,28,8104
5:44:30,0.07,MISS,708640,64.2,1713,243,28,8104
5:44:36,0.07,MISS,708640,64.2,1734,243,28,8104
5:44:41,0.07,MISS,708640,64.2,1777,243,28,8104
5:44:46,0.07,MISS,708640,64.2,1751,243,28,8104
5:44:51,0.07,MISS,708640,64.2,1758,243,28,8104
5:44:57,0.07,MISS,708640,64.2,1711,243,28,8104
5:45:02,0.07,MISS,708640,64.2,1789,243,28,8104
5:45:07,0.07,MISS,708640,64.2,1745,243,28,8104
5:45:12,0.07,MISS,708640,64.2,1775,243,28,8104
5:45:18,0.07,MISS,708640,64.2,1684,243,28,8104
5:45:23,0.07,MISS,708640,64.2,1802,243,28,8104
5:45:28,0.07,MISS,708640,64.2,1705,243,28,8104
5:45:33,0.07,MISS,708640,64.2,1769,244,28,8104
5:45:39,0.07,MISS,708640,64.2,1720,244,28,8104
5:45:44,0.07,MISS,708640,64.2,1746,244,28,8104
5:45:49,0.07,MISS,708640,64.2,1756,244,28,8104
5:45:54,0.07,MISS,708640,64.2,1784,244,28,8104
5:46:00,0.07,MISS,708640,64.2,1713,244,28,8104
5:46:05,0.07,MISS,708640,64.2,1711,244,28,8104
5:46:10,0.07,MISS,708640,64.2,1790,244,28,8104
5:46:15,0.07,MISS,708640,64.2,1715,244,28,8104
5:46:21,0.07,MISS,708640,64.2,1780,244,28,8104
5:46:26,0.07,MISS,708640,64.2,1712,244,28,8104
5:46:31,0.07,MISS,708640,64.2,1744,244,28,8104
5:46:36,0.07,MISS,708640,64.2,1700,244,28,8104
5:46:42,0.07,MISS,708640,64.2,1753,244,28,8104
5:46:47,0.07,MISS,708640,64.2,1709,244,28,8104
5:46:52,0.07,MISS,708640,64.2,1710,244,28,8104
5:46:57,0.07,MISS,708640,64.2,1758,244,28,8104
5:47:02,0.07,MISS,708640,64.2,1714,244,28,8104
5:47:08,0.07,MISS,708640,64.2,1754,244,28,8104
5:47:13,0.07,MISS,708640,64.3,1759,244,28,8104
5:47:18,0.07,MISS,708640,64.3,1783,244,28,8104
5:47:23,0.07,MISS,708640,64.3,1716,244,28,8104
5:47:29,0.07,MISS,708640,64.3,1716,244,28,8104
5:47:34,0.07,MISS,708640,64.3,1786,244,28,8104
5:47:39,0.07,MISS,708640,64.3,1766,244,28,8104
5:47:44,0.07,MISS,708640,64.3,1716,244,28,8104
5:47:50,0.07,MISS,708640,64.3,1701,244,28,8104
5:47:55,0.07,MISS,708640,64.3,1791,244,28,8104
5:48:00,0.07,MISS,708640,64.3,1728,244,28,8104
5:48:05,0.07,MISS,708640,64.3,1780,244,28,8104
5:48:11,0.07,MISS,708640,64.3,1736,244,28,8104
5:48:16,0.07,MISS,708640,64.3,1796,244,28,8104
5:48:21,0.07,MISS,708640,64.3,1727,244,28,8104
5:48:26,0.07,MISS,708640,64.3,1793,244,28,8104
5:48:32,0.07,MISS,708640,64.3,1730,244,28,8104
5:48:37,0.07,MISS,708640,64.3,1749,244,29,8104
5:48:42,0.07,MISS,708640,64.3,1723,244,29,8104
5:48:47,0.07,MISS,708640,64.3,1740,244,29,8104
5:48:53,0.07,MISS,708640,64.3,1706,244,29,8104
5:48:58,0.07,MISS,708640,64.3,1702,244,29,8104
5:49:03,0.07,MISS,708640,64.3,1738,244,29,8104
5:49:08,0.07,MISS,708640,64.3,1707,244,29,8104
5:49:14,0.07,MISS,708640,64.3,1742,244,29,8104
5:49:19,0.07,MISS,708640,64.3,1711,244,29,8104
5:49:24,0.07,MISS,708640,64.3,1769,244,29,8104
5:49:29,0.07,MISS,708640,64.3,1714,244,29,8104
5:49:34,0.07,MISS,708640,64.3,1724,244,29,8104
5:49:40,0.07,MISS,708640,64.3,1714,244,29,8104
5:49:45,0.07,MISS,708640,64.3,1783,244,29,8104
5:49:50,0.07,MISS,708640,64.3,1702,244,29,8104
5:49:55,0.07,MISS,708640,64.3,1745,244,29,8104
5:50:01,0.07,MISS,708640,64.3,1738,244,29,8104
5:50:06,0.07,MISS,708640,64.3,1690,244,29,8104
5:50:11,0.07,MISS,708640,64.3,1786,244,29,8104
5:50:16,0.07,MISS,708640,64.3,1687,244,29,8104
5:50:22,0.07,MISS,708640,64.3,1815,244,29,8104
5:50:27,0.07,MISS,708640,64.3,1727,244,29,8104
5:50:32,0.07,MISS,708640,64.3,1780,244,29,8104
5:50:37,0.07,MISS,708640,64.3,1727,244,29,8104
5:50:43,0.07,MISS,708640,64.3,1741,244,29,8104
5:50:48,0.07,MISS,708640,64.3,1725,244,29,8104
5:50:53,0.07,MISS,708640,64.3,1741,244,29,8104
5:50:58,0.07,MISS,708640,64.3,1746,244,29,8104
5:51:04,0.07,MISS,708640,64.3,1700,244,29,8104
5:51:09,0.07,MISS,708640,64.3,1762,244,29,8104
5:51:14,0.07,MISS,708640,64.3,1724,244,29,8104
5:51:19,0.07,MISS,708640,64.3,1750,244,29,8104
5:51:25,0.07,MISS,708640,64.3,1730,244,29,8104
5:51:30,0.07,MISS,708640,64.3,1770,244,29,8104
5:51:35,0.07,MISS,708640,64.3,1748,244,29,8104
5:51:40,0.07,MISS,708640,64.3,1742,244,29,8104
5:51:46,0.07,MISS,708640,64.3,1723,244,29,8104
5:51:51,0.07,MISS,708640,64.3,1780,244,29,8104
5:51:56,0.07,MISS,708640,64.3,1715,244,29,8104
5:52:01,0.07,MISS,708640,64.3,1770,244,29,8104
5:52:07,0.07,MISS,708640,64.3,1733,244,29,8104
5:52:12,0.07,MISS,708640,64.3,1709,244,29,8104
5:52:17,0.07,MISS,708640,64.3,1766,244,29,8104
5:52:22,0.07,MISS,708640,64.3,1741,244,29,8104
5:52:28,0.07,MISS,708640,64.3,1801,244,29,8104
5:52:33,0.07,MISS,708640,64.3,1766,244,29,8104
5:52:38,0.07,MISS,708640,64.3,1780,244,29,8104
5:52:43,0.07,MISS,708640,64.4,1708,244,29,8104
5:52:49,0.07,MISS,708640,64.4,1746,244,29,8104
5:52:54,0.07,MISS,708640,64.4,1701,244,29,8104
5:52:59,0.07,MISS,708640,64.4,1732,244,29,8104
5:53:04,0.07,MISS,708640,64.4,1742,244,29,8104
5:53:10,0.07,MISS,708640,64.4,1714,244,29,8104
5:53:15,0.07,MISS,708640,64.4,1797,244,29,8104
5:53:20,0.07,MISS,708640,64.4,1734,244,29,8104
5:53:25,0.07,MISS,708640,64.4,1790,244,29,8104
5:53:31,0.07,MISS,708640,64.4,1722,244,29,8104
5:53:36,0.07,MISS,708640,64.4,1750,244,29,8104
5:53:41,0.07,MISS,708640,64.4,1723,244,29,8104
5:53:46,0.07,MISS,708640,64.4,1748,244,29,8104
5:53:52,0.07,MISS,708640,64.4,1743,244,29,8104
5:53:57,0.07,MISS,708640,64.4,1700,244,29,8104
5:54:02,0.07,MISS,708640,64.4,1777,244,29,8104
5:54:07,0.07,MISS,708640,64.4,1719,244,29,8104
5:54:13,0.07,MISS,708640,64.4,1755,244,29,8104
5:54:18,0.07,MISS,708640,64.4,1721,244,29,8104
5:54:23,0.07,MISS,708640,64.4,1791,244,29,8104
5:54:28,0.07,MISS,708640,64.4,1709,244,29,8104
5:54:33,0.07,MISS,709024,64.4,1744,244,29,8104
5:54:39,0.07,MISS,709024,64.4,1726,244,29,8104
5:54:44,0.07,MISS,709024,64.4,1828,244,29,8104
5:54:49,0.07,MISS,709024,64.4,1703,244,29,8104
5:54:55,0.07,MISS,709024,64.4,1736,244,29,8104
5:55:00,0.07,MISS,709024,64.4,1835,244,29,8104
5:55:05,0.07,MISS,709024,64.4,1753,244,29,8104
5:55:10,0.07,MISS,709024,64.4,1713,244,29,8104
5:55:16,0.07,MISS,709024,64.4,1752,244,29,8104
5:55:21,0.07,MISS,709024,64.4,1720,244,29,8104
5:55:26,0.07,MISS,709024,64.4,1700,244,29,8104
5:55:31,0.07,MISS,709024,64.4,1764,244,29,8104
5:55:37,0.07,MISS,709024,64.4,1764,244,29,8104
5:55:42,0.07,MISS,709024,64.4,1769,245,29,8104
5:55:47,0.07,MISS,709024,64.4,1708,245,29,8104
5:55:52,0.07,MISS,709024,64.4,1746,245,29,8104
5:55:57,0.07,MISS,709024,64.4,1682,245,29,8104
5:56:03,0.07,MISS,709024,64.4,1746,245,29,8104
5:56:08,0.07,MISS,709024,64.4,1717,245,29,8104
5:56:13,0.07,MISS,709024,64.4,1714,245,29,8104
5:56:18,0.07,MISS,709024,64.4,1786,245,29,8104
5:56:24,0.07,MISS,709024,64.4,1717,245,29,8104
5:56:29,0.07,MISS,709024,64.4,1725,245,29,8104
5:56:34,0.07,MISS,709024,64.4,1773,245,29,8104
5:56:39,0.07,MISS,709024,64.4,1784,245,29,8104
5:56:45,0.07,MISS,709024,64.4,1690,245,29,8104
5:56:50,0.07,MISS,709024,64.4,1737,245,29,8104
5:56:55,0.07,MISS,709024,64.4,1700,245,29,8104
5:57:00,0.07,MISS,709024,64.4,1745,245,29,8104
5:57:06,0.07,MISS,709024,64.4,1748,245,29,8104
5:57:11,0.07,MISS,709024,64.4,1736,245,29,8104
5:57:16,0.07,MISS,709024,64.4,1751,245,29,8104
5:57:21,0.07,MISS,709024,64.4,1713,245,29,8104
5:57:27,0.07,MISS,709024,64.4,1759,245,29,8104
5:57:32,0.07,MISS,709024,64.4,1721,245,29,8104
5:57:37,0.07,MISS,709024,64.4,1726,245,29,8104
5:57:42,0.07,MISS,709024,64.4,1717,245,29,8104
5:57:47,0.07,MISS,709024,64.4,1731,245,29,8104
5:57:53,0.07,MISS,709024,64.4,1690,245,29,8104
5:57:58,0.07,MISS,709024,64.4,1709,245,29,8104
5:58:03,0.07,MISS,709024,64.4,1781,245,29,8104
5:58:08,0.07,MISS,709024,64.4,1708,245,29,8104
5:58:14,0.07,MISS,709024,64.4,1714,245,29,8104
5:58:19,0.07,MISS,709024,64.4,1692,245,29,8104
5:58:24,0.07,MISS,709024,64.4,1799,245,29,8104
5:58:29,0.07,MISS,709024,64.5,1699,245,29,8104
5:58:34,0.07,MISS,709024,64.5,1724,245,29,8104
5:58:40,0.07,MISS,709024,64.5,1713,245,29,8104
5:58:45,0.07,MISS,709024,64.5,1774,245,29,8104
5:58:50,0.07,MISS,709024,64.5,1762,245,29,8104
5:58:55,0.07,MISS,709024,64.5,1703,245,29,8104
5:59:01,0.07,MISS,709024,64.5,1742,245,29,8104
5:59:06,0.07,MISS,709024,64.5,1700,245,29,8104
5:59:11,0.07,MISS,709024,64.5,1798,245,29,8104
5:59:16,0.07,MISS,709024,64.5,1674,245,29,8104
5:59:22,0.07,MISS,709024,64.5,1768,245,29,8104
5:59:27,0.07,MISS,709024,64.5,1725,245,29,8104
5:59:32,0.07,MISS,709024,64.5,1756,245,29,8104
5:59:37,0.07,MISS,709024,64.5,1701,245,29,8104
5:59:43,0.07,MISS,709024,64.5,1691,245,29,8104
5:59:48,0.07,MISS,709024,64.5,1752,245,29,8104
5:59:53,0.07,MISS,709024,64.5,1715,245,29,8104
5:59:58,0.07,MISS,709024,64.5,1715,245,29,8104
6:00:03,0.07,MISS,709024,64.5,1746,245,29,8104
6:00:09,0.07,MISS,709024,64.5,1751,245,29,8104
6:00:14,0.07,MISS,709024,64.5,1720,245,29,8104
6:00:19,0.07,MISS,709024,64.5,1764,245,29,8104
6:00:25,0.07,MISS,709024,64.5,1805,245,29,8104
6:00:30,0.07,MISS,709024,64.5,1727,245,29,8104
6:00:35,0.07,MISS,709024,64.5,1722,245,29,8104
6:00:40,0.07,MISS,709024,64.5,1725,245,29,8104
6:00:45,0.07,MISS,709024,64.5,1774,245,29,8104
6:00:51,0.07,MISS,709024,64.5,1704,245,29,8104
6:00:56,0.07,MISS,709024,64.5,1742,245,29,8104
6:01:01,0.07,MISS,709024,64.5,1745,245,29,8104
6:01:06,0.07,MISS,709024,64.5,1775,245,29,8104
6:01:12,0.07,MISS,709024,64.5,1692,245,29,8104
6:01:17,0.07,MISS,709024,64.5,1729,245,29,8104
6:01:22,0.07,MISS,709024,64.5,1710,245,29,8104
6:01:27,0.07,MISS,709024,64.5,1754,245,29,8104
6:01:33,0.07,MISS,709024,64.5,1726,245,29,8104
6:01:38,0.07,MISS,709024,64.5,1670,245,29,8104
6:01:43,0.07,MISS,709024,64.5,1761,245,29,8104
6:01:48,0.07,MISS,709024,64.5,1684,245,29,8104
6:01:53,0.07,MISS,709024,64.5,1754,245,29,8104
6:01:59,0.07,MISS,709024,64.5,1708,245,29,8104
6:02:04,0.07,MISS,709024,64.5,1786,245,29,8104
