CPU_Utilization Memory_Consumption Current_Time Disk_Space(mb) Brick_Space(mb) Kafka_Disk_Usage(mb) Topic_Disk_Usage(mb) Heketi_Space(mb)
1.50 1.466 22:59:45 4.9 143 463 71 33
1.44 1.466 22:59:49 4.9 143 463 71 33
1.44 1.466 22:59:53 4.9 143 463 71 33
1.48 1.466 22:59:57 4.9 143 463 71 33
1.58 1.466 23:00:01 4.9 143 463 71 33
1.71 1.466 23:00:05 4.9 143 463 71 33
1.52 1.466 23:00:09 4.9 143 463 71 33
1.58 1.466 23:00:13 4.9 143 463 71 33
1.63 1.466 23:00:17 4.9 143 463 71 33
1.65 1.466 23:00:21 4.9 143 463 72 33
1.36 1.466 23:00:24 4.9 143 463 72 33
1.56 1.466 23:00:28 4.9 143 463 72 33
1.75 1.466 23:00:32 4.9 143 463 72 33
1.71 1.466 23:00:36 4.9 143 463 72 33
1.47 1.466 23:00:40 4.9 143 463 72 33
1.43 1.466 23:00:44 4.9 143 463 72 33
1.48 1.466 23:00:48 4.9 143 463 72 33
1.56 1.466 23:00:52 4.9 143 463 72 33
1.47 1.466 23:00:56 4.9 143 463 72 33
1.62 1.466 23:01:00 4.9 143 463 72 33
1.37 1.466 23:01:04 4.9 143 463 72 33
1.50 1.466 23:01:08 4.9 143 463 72 33
1.63 1.466 23:01:12 4.9 143 463 72 33
1.57 1.466 23:01:16 4.9 143 463 72 33
1.86 1.466 23:01:20 4.9 143 463 72 33
1.73 1.466 23:01:24 4.9 143 463 72 33
2.06 1.466 23:01:28 4.9 143 463 72 33
1.72 1.466 23:01:32 4.9 143 463 72 33
1.88 1.466 23:01:36 4.9 143 463 72 33
1.87 1.466 23:01:40 4.9 143 463 72 33
1.72 1.466 23:01:44 4.9 143 463 72 33
1.71 1.466 23:01:48 4.9 143 463 72 33
1.74 1.466 23:01:53 4.9 143 464 72 33
1.82 1.466 23:01:57 4.9 143 464 72 33
1.80 1.466 23:02:01 4.9 143 464 72 33
1.61 1.466 23:02:05 4.9 143 464 72 33
1.56 1.466 23:02:09 4.9 143 464 72 33
1.97 1.466 23:02:13 4.9 143 464 72 33
1.75 1.466 23:02:17 4.9 143 464 72 33
1.62 1.466 23:02:21 4.9 143 464 72 33
1.74 1.466 23:02:25 4.9 143 464 72 33
1.61 1.466 23:02:29 4.9 143 464 72 33
2.21 1.466 23:02:33 4.9 143 464 72 33
1.72 1.466 23:02:38 4.9 143 464 72 33
1.65 1.466 23:02:42 4.9 143 464 72 33
1.91 1.466 23:02:46 4.9 143 464 72 33
1.77 1.466 23:02:50 4.9 143 464 72 33
1.63 1.466 23:02:54 4.9 143 464 72 33
2.05 1.466 23:02:58 4.9 143 464 72 33
1.68 1.466 23:03:02 4.9 143 464 73 33
1.77 1.466 23:03:06 4.9 143 464 73 33
1.59 1.466 23:03:10 4.9 143 464 73 33
1.70 1.466 23:03:14 4.9 143 464 73 33
1.96 1.466 23:03:18 4.9 143 464 73 33
1.55 1.466 23:03:22 4.9 143 464 73 33
1.53 1.466 23:03:26 4.9 143 464 73 33
1.56 1.466 23:03:30 4.9 143 464 73 33
1.67 1.466 23:03:34 4.9 143 464 73 33
1.59 1.466 23:03:38 4.9 143 464 73 33
1.57 1.466 23:03:42 4.9 143 464 73 33
1.57 1.466 23:03:46 4.9 143 464 73 33
1.43 1.466 23:03:50 4.9 143 464 73 33
1.30 1.466 23:03:54 4.9 143 464 73 33
1.55 1.466 23:03:58 4.9 143 464 73 33
1.57 1.466 23:04:01 4.9 143 464 73 33
1.60 1.466 23:04:05 4.9 143 464 73 33
1.37 1.466 23:04:09 4.9 143 464 73 33
1.63 1.466 23:04:13 4.9 143 464 73 33
1.58 1.466 23:04:17 4.9 143 464 73 33
1.55 1.466 23:04:21 4.9 143 464 73 33
1.57 1.466 23:04:25 4.9 143 464 73 33
1.37 1.466 23:04:29 4.9 143 464 73 33
1.42 1.466 23:04:33 4.9 143 465 73 33
2.29 1.466 23:04:37 4.9 143 465 73 33
1.51 1.466 23:04:41 4.9 143 465 73 33
1.58 1.466 23:04:45 4.9 143 465 73 33
1.60 1.466 23:04:49 4.9 143 465 73 33
1.54 1.466 23:04:53 4.9 143 465 73 33
1.78 1.466 23:04:57 4.9 143 465 73 33
1.57 1.466 23:05:01 4.9 143 465 73 33
1.68 1.466 23:05:05 4.9 143 465 73 33
1.64 1.466 23:05:09 4.9 143 465 73 33
1.37 1.466 23:05:13 4.9 143 465 73 33
1.61 1.466 23:05:17 4.9 143 465 73 33
1.58 1.466 23:05:21 4.9 143 465 73 33
1.80 1.466 23:05:25 4.9 143 465 73 33
1.60 1.466 23:05:29 4.9 143 465 73 33
1.56 1.466 23:05:32 4.9 143 465 73 33
1.51 1.466 23:05:36 4.9 143 465 73 33
1.45 1.466 23:05:40 4.9 143 465 73 33
1.51 1.466 23:05:44 4.9 143 465 74 33
1.65 1.466 23:05:48 4.9 143 465 74 33
1.90 1.466 23:05:52 4.9 143 465 74 33
1.67 1.466 23:05:56 4.9 143 465 74 33
1.63 1.466 23:06:00 4.9 143 465 74 33
1.66 1.466 23:06:04 4.9 143 465 74 33
1.48 1.466 23:06:08 4.9 143 465 74 33
1.73 1.466 23:06:12 4.9 143 465 74 33
1.79 1.466 23:06:16 4.9 143 465 74 33
1.66 1.466 23:06:20 4.9 143 465 74 33
1.63 1.466 23:06:24 4.9 143 465 74 33
1.66 1.466 23:06:28 4.9 143 465 74 33
1.68 1.466 23:06:32 4.9 143 465 74 33
1.63 1.466 23:06:36 4.9 143 465 74 33
1.62 1.466 23:06:40 4.9 143 465 74 33
1.48 1.466 23:06:44 4.9 143 465 74 33
1.74 1.466 23:06:48 4.9 143 465 74 33
1.53 1.466 23:06:52 4.9 143 465 74 33
1.68 1.466 23:06:56 4.9 143 465 74 33
1.78 1.466 23:06:59 4.9 143 465 74 33
1.34 1.466 23:07:03 4.9 143 465 74 33
1.63 1.466 23:07:07 4.9 143 465 74 33
1.73 1.466 23:07:11 4.9 143 465 74 33
1.42 1.466 23:07:15 4.9 143 466 74 33
1.61 1.466 23:07:19 4.9 143 466 74 33
1.45 1.466 23:07:23 4.9 143 466 74 33
1.57 1.466 23:07:27 4.9 143 466 74 33
1.75 1.466 23:07:31 4.9 143 466 74 33
1.74 1.466 23:07:35 4.9 143 466 74 33
1.67 1.466 23:07:39 4.9 143 466 74 33
1.54 1.466 23:07:43 4.9 143 466 74 33
1.50 1.466 23:07:47 4.9 143 466 74 33
1.47 1.466 23:07:51 4.9 143 466 74 33
1.43 1.466 23:07:55 4.9 143 466 74 33
1.49 1.466 23:07:59 4.9 143 466 74 33
1.47 1.466 23:08:03 4.9 143 466 74 33
1.63 1.466 23:08:07 4.9 143 466 74 33
1.41 1.466 23:08:10 4.9 143 466 74 33
1.49 1.466 23:08:14 4.9 143 466 74 33
1.55 1.466 23:08:18 4.9 143 466 74 33
1.39 1.466 23:08:22 4.9 143 466 74 33
1.66 1.466 23:08:26 4.9 143 466 75 33
1.60 1.466 23:08:30 4.9 143 466 75 33
1.67 1.466 23:08:34 4.9 143 466 75 33
1.66 1.466 23:08:38 4.9 143 466 75 33
1.70 1.466 23:08:42 4.9 143 466 75 33
1.80 1.466 23:08:46 4.9 143 466 75 33
1.54 1.466 23:08:50 4.9 143 466 75 33
1.56 1.466 23:08:54 4.9 143 466 75 33
1.61 1.466 23:08:58 4.9 143 466 75 33
1.78 1.466 23:09:02 4.9 143 466 75 33
1.64 1.466 23:09:06 4.9 143 466 75 33
1.44 1.466 23:09:09 4.9 143 466 75 33
1.51 1.466 23:09:13 4.9 143 466 75 33
1.51 1.466 23:09:17 4.9 143 466 75 33
1.56 1.466 23:09:21 4.9 143 466 75 33
1.55 1.466 23:09:25 4.9 143 466 75 33
1.52 1.466 23:09:29 4.9 143 466 75 33
1.51 1.466 23:09:33 4.9 143 466 75 33
1.84 1.466 23:09:37 4.9 143 466 75 33
1.50 1.466 23:09:41 4.9 143 466 75 33
1.70 1.466 23:09:45 4.9 143 466 75 33
1.58 1.466 23:09:49 4.9 143 466 75 33
1.44 1.466 23:09:53 4.9 143 466 75 33
1.68 1.466 23:09:57 4.9 143 467 75 33
1.96 1.466 23:10:01 4.9 143 467 75 33
1.61 1.466 23:10:05 4.9 143 467 75 33
1.37 1.466 23:10:09 4.9 143 467 75 33
1.40 1.466 23:10:13 4.9 143 467 75 33
1.39 1.466 23:10:17 4.9 143 467 75 33
1.45 1.466 23:10:21 4.9 143 467 75 33
1.32 1.466 23:10:25 4.9 143 467 75 33
1.41 1.466 23:10:28 4.9 143 467 75 33
1.40 1.466 23:10:32 4.9 143 467 75 33
1.47 1.466 23:10:36 4.9 143 467 75 33
2.05 1.466 23:10:40 4.9 143 467 75 33
1.44 1.466 23:10:44 4.9 143 467 75 33
1.50 1.466 23:10:48 4.9 143 467 75 33
1.33 1.466 23:10:52 4.9 143 467 75 33
1.44 1.466 23:10:56 4.9 143 467 75 33
1.55 1.466 23:11:00 4.9 143 467 75 33
1.52 1.466 23:11:04 4.9 143 467 75 33
1.51 1.466 23:11:08 4.9 143 467 76 33
1.46 1.466 23:11:12 4.9 143 467 76 33
1.65 1.466 23:11:16 4.9 143 467 76 33
1.47 1.466 23:11:20 4.9 143 467 76 33
1.39 1.466 23:11:24 4.9 143 467 76 33
1.62 1.466 23:11:28 4.9 143 467 76 33
1.56 1.466 23:11:32 4.9 143 467 76 33
1.50 1.466 23:11:36 4.9 143 467 76 33
1.55 1.466 23:11:40 4.9 143 467 76 33
1.35 1.466 23:11:44 4.9 143 467 76 33
1.45 1.466 23:11:48 4.9 143 467 76 33
1.65 1.466 23:11:52 4.9 143 467 76 33
1.44 1.466 23:11:55 4.9 143 467 76 33
1.58 1.466 23:11:59 4.9 143 467 76 33
1.36 1.466 23:12:03 4.9 143 467 76 33
1.31 1.466 23:12:07 4.9 143 467 76 33
1.45 1.466 23:12:11 4.9 143 467 76 33
1.33 1.466 23:12:15 4.9 143 467 76 33
1.43 1.466 23:12:19 4.9 143 467 76 33
1.33 1.466 23:12:23 4.9 143 467 76 33
1.37 1.466 23:12:27 4.9 143 467 76 33
1.57 1.466 23:12:31 4.9 143 467 76 33
1.37 1.466 23:12:35 4.9 143 467 76 33
1.44 1.466 23:12:39 4.9 143 468 76 33
1.62 1.466 23:12:43 4.9 143 468 76 33
1.42 1.466 23:12:47 4.9 143 468 76 33
1.39 1.466 23:12:51 4.9 143 468 76 33
1.31 1.466 23:12:55 4.9 143 468 76 33
1.43 1.466 23:12:59 4.9 143 468 76 33
1.61 1.466 23:13:03 4.9 143 468 76 33
1.71 1.466 23:13:07 4.9 143 468 76 33
1.55 1.466 23:13:10 4.9 143 468 76 33
1.71 1.466 23:13:14 4.9 143 468 76 33
1.45 1.466 23:13:18 4.9 143 468 76 33
1.38 1.466 23:13:22 4.9 143 468 76 33
1.61 1.466 23:13:26 4.9 143 468 76 33
1.39 1.466 23:13:30 4.9 143 468 76 33
1.50 1.466 23:13:34 4.9 143 468 76 33
1.54 1.466 23:13:38 4.9 143 468 76 33
1.50 1.466 23:13:42 4.9 143 468 76 33
1.69 1.466 23:13:46 4.9 143 468 76 33
1.49 1.466 23:13:50 4.9 143 468 77 33
1.35 1.466 23:13:54 4.9 143 468 77 33
1.62 1.466 23:13:58 4.9 143 468 77 33
1.52 1.466 23:14:02 4.9 143 468 77 33
1.62 1.466 23:14:06 4.9 143 468 77 33
1.31 1.466 23:14:10 4.9 143 468 77 33
1.30 1.466 23:14:14 4.9 143 468 77 33
1.57 1.466 23:14:18 4.9 143 468 77 33
1.52 1.466 23:14:22 4.9 143 468 77 33
1.42 1.466 23:14:26 4.9 143 468 77 33
1.44 1.466 23:14:29 4.9 143 468 77 33
1.27 1.466 23:14:33 4.9 143 468 77 33
1.47 1.466 23:14:37 4.9 143 468 77 33
1.52 1.466 23:14:41 4.9 143 468 77 33
1.56 1.466 23:14:45 4.9 143 468 77 33
1.34 1.466 23:14:49 4.8 159 468 77 33
1.37 1.466 23:14:53 4.8 159 468 77 33
1.34 1.466 23:14:57 4.8 159 468 77 33
1.43 1.465 23:15:01 4.8 159 468 77 33
1.48 1.466 23:15:05 4.8 159 468 77 33
1.41 1.466 23:15:09 4.8 159 468 77 33
1.51 1.466 23:15:13 4.8 159 468 77 33
1.42 1.466 23:15:17 4.8 159 468 77 33
1.56 1.466 23:15:21 4.8 159 469 77 33
1.49 1.466 23:15:25 4.8 159 469 77 33
1.31 1.466 23:15:29 4.8 159 469 77 33
1.72 1.466 23:15:33 4.8 159 469 77 33
1.50 1.466 23:15:37 4.8 159 469 77 33
1.39 1.466 23:15:41 4.8 159 469 77 33
1.38 1.466 23:15:45 4.8 159 469 77 33
1.52 1.466 23:15:49 4.8 159 469 77 33
1.38 1.466 23:15:53 4.8 159 469 77 33
1.68 1.466 23:15:56 4.8 159 469 77 33
1.38 1.466 23:16:00 4.8 159 469 77 33
1.36 1.466 23:16:04 4.8 159 469 77 33
1.73 1.466 23:16:08 4.8 159 469 77 33
1.37 1.466 23:16:12 4.8 159 469 77 33
1.44 1.466 23:16:16 4.8 159 469 77 33
1.42 1.466 23:16:20 4.8 159 469 77 33
1.69 1.466 23:16:24 4.8 159 469 77 33
1.47 1.466 23:16:27 4.8 159 469 77 33
1.76 1.466 23:16:31 4.8 159 469 78 33
1.30 1.466 23:16:35 4.8 159 469 78 33
1.48 1.466 23:16:39 4.8 159 469 78 33
1.40 1.466 23:16:43 4.8 159 469 78 33
1.56 1.466 23:16:47 4.8 159 469 78 33
1.40 1.466 23:16:51 4.8 159 469 78 33
1.30 1.466 23:16:55 4.8 159 469 78 33
1.63 1.466 23:16:59 4.8 159 469 78 33
1.40 1.466 23:17:03 4.8 159 469 78 33
1.65 1.466 23:17:07 4.8 159 469 78 33
1.53 1.466 23:17:11 4.8 159 469 78 33
1.63 1.466 23:17:15 4.8 159 469 78 33
1.59 1.466 23:17:19 4.8 159 469 78 33
1.67 1.466 23:17:23 4.8 159 469 78 33
1.64 1.466 23:17:27 4.8 159 469 78 33
1.88 1.466 23:17:31 4.8 159 469 78 33
1.50 1.466 23:17:35 4.8 159 469 78 33
1.65 1.466 23:17:39 4.8 159 469 78 33
1.55 1.466 23:17:43 4.8 159 469 78 33
1.56 1.466 23:17:47 4.8 159 469 78 33
1.68 1.466 23:17:51 4.8 159 469 78 33
1.95 1.466 23:17:55 4.8 159 469 78 33
2.06 1.466 23:17:59 4.8 159 469 78 33
1.58 1.466 23:18:03 4.8 159 470 78 33
1.85 1.466 23:18:08 4.8 159 470 78 33
1.72 1.466 23:18:12 4.8 159 470 78 33
1.62 1.466 23:18:16 4.8 159 470 78 33
1.62 1.466 23:18:20 4.8 159 470 78 33
1.53 1.466 23:18:24 4.8 159 470 78 33
1.97 1.466 23:18:28 4.8 159 470 78 33
1.70 1.466 23:18:32 4.8 159 470 78 33
1.80 1.466 23:18:36 4.8 159 470 78 33
1.72 1.466 23:18:40 4.8 159 470 78 33
1.57 1.466 23:18:44 4.8 159 470 78 33
1.59 1.466 23:18:48 4.8 159 470 78 33
1.44 1.466 23:18:52 4.8 159 470 78 33
1.70 1.466 23:18:56 4.8 159 470 78 33
1.49 1.466 23:19:00 4.8 159 470 78 33
1.40 1.466 23:19:04 4.8 159 470 78 33
1.53 1.466 23:19:08 4.8 159 470 78 33
1.57 1.466 23:19:12 4.8 159 470 78 33
1.48 1.466 23:19:16 4.8 159 470 79 33
1.88 1.466 23:19:20 4.8 159 470 79 33
1.29 1.466 23:19:24 4.8 159 470 79 33
1.59 1.466 23:19:28 4.8 159 470 79 33
1.44 1.466 23:19:32 4.8 159 470 79 33
1.58 1.466 23:19:36 4.8 159 470 79 33
1.53 1.466 23:19:40 4.8 159 470 79 33
1.45 1.466 23:19:44 4.8 159 470 79 33
1.53 1.466 23:19:48 4.8 159 470 79 33
1.49 1.466 23:19:52 4.8 159 470 79 33
1.77 1.466 23:19:56 4.8 159 470 79 33
1.51 1.466 23:20:00 4.8 159 470 79 33
1.51 1.466 23:20:04 4.8 159 470 79 33
1.59 1.466 23:20:08 4.8 159 470 79 33
1.66 1.466 23:20:12 4.8 159 470 79 33
1.46 1.466 23:20:16 4.8 159 470 79 33
1.45 1.466 23:20:20 4.8 159 470 79 33
1.52 1.466 23:20:23 4.8 159 470 79 33
1.53 1.466 23:20:27 4.8 159 470 79 33
1.50 1.466 23:20:31 4.8 159 470 79 33
1.39 1.466 23:20:35 4.8 159 470 79 33
1.39 1.466 23:20:39 4.8 159 470 79 33
1.38 1.466 23:20:43 4.8 159 471 79 33
1.85 1.466 23:20:47 4.8 159 471 79 33
1.64 1.466 23:20:51 4.8 159 471 79 33
1.56 1.466 23:20:55 4.8 159 471 79 33
1.64 1.466 23:20:59 4.8 159 471 79 33
1.46 1.466 23:21:03 4.8 159 471 79 33
1.55 1.466 23:21:07 4.8 159 471 79 33
1.44 1.466 23:21:11 4.8 159 471 79 33
1.66 1.466 23:21:15 4.8 159 471 79 33
1.43 1.466 23:21:19 4.8 159 471 79 33
1.63 1.466 23:21:23 4.8 159 471 79 33
1.64 1.466 23:21:27 4.8 159 471 79 33
1.78 1.466 23:21:31 4.8 159 471 79 33
1.42 1.466 23:21:35 4.8 159 471 79 33
1.35 1.466 23:21:39 4.8 159 471 79 33
1.53 1.466 23:21:43 4.8 159 471 79 33
1.52 1.466 23:21:47 4.8 159 471 79 33
1.45 1.466 23:21:51 4.8 159 471 79 33
1.34 1.466 23:21:55 4.8 159 471 80 33
1.50 1.466 23:21:59 4.8 159 471 80 33
1.35 1.466 23:22:03 4.8 159 471 80 33
1.46 1.466 23:22:07 4.8 159 471 80 33
1.48 1.466 23:22:11 4.8 159 471 80 33
1.45 1.466 23:22:15 4.8 159 471 80 33
1.53 1.466 23:22:19 4.8 159 471 80 33
1.50 1.466 23:22:23 4.8 159 471 80 33
1.51 1.466 23:22:27 4.8 159 471 80 33
1.57 1.466 23:22:30 4.8 159 471 80 33
1.45 1.466 23:22:34 4.8 159 471 80 33
1.56 1.466 23:22:38 4.8 159 471 80 33
1.53 1.466 23:22:42 4.8 159 471 80 33
1.48 1.466 23:22:46 4.8 159 471 80 33
1.54 1.466 23:22:50 4.8 159 471 80 33
1.47 1.466 23:22:54 4.8 159 471 80 33
1.58 1.466 23:22:58 4.8 159 471 80 33
1.53 1.466 23:23:02 4.8 159 471 80 33
1.66 1.466 23:23:06 4.8 159 471 80 33
1.66 1.466 23:23:10 4.8 159 471 80 33
1.60 1.466 23:23:14 4.8 159 471 80 33
1.61 1.466 23:23:18 4.8 159 471 80 33
1.34 1.466 23:23:22 4.8 159 471 80 33
1.67 1.466 23:23:26 4.8 159 472 80 33
1.54 1.466 23:23:30 4.8 159 472 80 33
1.33 1.466 23:23:34 4.8 159 472 80 33
1.46 1.466 23:23:38 4.8 159 472 80 33
1.51 1.466 23:23:42 4.8 159 472 80 33
1.58 1.466 23:23:46 4.8 159 472 80 33
1.51 1.466 23:23:50 4.8 159 472 80 33
1.57 1.466 23:23:54 4.8 159 472 80 33
1.62 1.466 23:23:58 4.8 159 472 80 33
1.65 1.466 23:24:02 4.8 159 472 80 33
1.59 1.466 23:24:06 4.8 159 472 80 33
1.50 1.466 23:24:10 4.8 159 472 80 33
1.31 1.466 23:24:14 4.8 159 472 80 33
1.76 1.466 23:24:17 4.8 159 472 80 33
1.84 1.466 23:24:22 4.8 159 472 80 33
1.69 1.466 23:24:26 4.8 159 472 80 33
1.65 1.466 23:24:30 4.8 159 472 80 33
1.54 1.466 23:24:34 4.8 159 472 80 33
1.52 1.466 23:24:38 4.8 159 472 81 33
1.95 1.466 23:24:41 4.8 159 472 81 33
1.58 1.466 23:24:46 4.8 159 472 81 33
1.47 1.466 23:24:49 4.8 159 472 81 33
1.36 1.466 23:24:53 4.8 159 472 81 33
1.66 1.466 23:24:57 4.8 159 472 81 33
1.64 1.466 23:25:01 4.8 159 472 81 33
1.55 1.466 23:25:05 4.8 159 472 81 33
1.46 1.466 23:25:09 4.8 159 472 81 33
1.50 1.466 23:25:13 4.8 159 472 81 33
1.42 1.466 23:25:17 4.8 159 472 81 33
1.40 1.466 23:25:21 4.8 159 472 81 33
1.48 1.466 23:25:25 4.8 159 472 81 33
1.45 1.466 23:25:29 4.8 159 472 81 33
1.56 1.466 23:25:33 4.8 159 472 81 33
1.52 1.466 23:25:37 4.8 159 472 81 33
1.51 1.466 23:25:41 4.8 159 472 81 33
1.39 1.467 23:25:45 4.8 159 472 81 33
1.54 1.466 23:25:49 4.8 159 472 81 33
1.43 1.466 23:25:53 4.8 159 472 81 33
1.51 1.466 23:25:57 4.8 159 472 81 33
1.67 1.466 23:26:01 4.8 159 472 81 33
1.61 1.466 23:26:05 4.8 159 472 81 33
1.64 1.466 23:26:09 4.8 159 473 81 33
1.70 1.466 23:26:13 4.8 159 473 81 33
1.47 1.466 23:26:17 4.8 159 473 81 33
1.67 1.466 23:26:20 4.8 160 473 81 33
1.46 1.467 23:26:24 4.8 160 473 81 33
1.50 1.467 23:26:28 4.8 160 473 81 33
1.39 1.467 23:26:32 4.8 160 473 81 33
1.46 1.467 23:26:36 4.8 160 473 81 33
1.56 1.466 23:26:40 4.8 160 473 81 33
1.35 1.466 23:26:44 4.8 160 473 81 33
1.49 1.466 23:26:48 4.8 160 473 81 33
2.55 1.467 23:26:52 4.8 160 473 81 33
1.61 1.466 23:26:56 4.8 160 473 81 33
1.52 1.466 23:27:00 4.8 160 473 81 33
1.48 1.467 23:27:04 4.8 160 473 81 33
1.44 1.467 23:27:08 4.8 160 473 81 33
1.58 1.466 23:27:12 4.8 160 473 81 33
1.48 1.466 23:27:16 4.8 160 473 81 33
1.48 1.466 23:27:20 4.8 160 473 82 33
1.45 1.466 23:27:24 4.8 160 473 82 33
1.42 1.467 23:27:28 4.8 160 473 82 33
1.46 1.466 23:27:32 4.9 140 453 61 33
1.53 1.466 23:27:36 4.9 140 453 62 33
1.52 1.466 23:27:40 4.9 140 453 62 33
1.41 1.466 23:27:44 4.9 141 453 62 33
1.67 1.466 23:27:48 4.9 141 453 62 33
1.54 1.467 23:27:52 4.9 129 453 62 33
1.47 1.467 23:27:56 4.9 129 453 62 33
1.49 1.466 23:27:59 4.9 129 453 62 33
1.44 1.466 23:28:03 4.9 129 453 62 33
1.63 1.467 23:28:07 4.9 129 453 62 33
1.62 1.467 23:28:11 4.9 129 453 62 33
1.53 1.467 23:28:15 4.9 129 453 62 33
1.44 1.467 23:28:19 4.9 129 453 62 33
1.48 1.466 23:28:23 4.9 129 453 62 33
1.49 1.466 23:28:27 4.9 129 453 62 33
1.70 1.466 23:28:31 4.9 129 453 62 33
1.45 1.466 23:28:35 4.9 129 453 62 33
1.51 1.466 23:28:39 4.9 129 453 62 33
1.39 1.466 23:28:43 4.9 129 453 62 33
1.43 1.467 23:28:47 4.9 129 453 62 33
1.51 1.466 23:28:51 4.9 129 453 62 33
1.76 1.467 23:28:55 4.9 129 453 62 33
1.68 1.467 23:28:59 4.9 129 453 62 33
1.64 1.466 23:29:03 4.9 129 453 62 33
1.73 1.466 23:29:07 4.9 129 454 62 33
1.47 1.467 23:29:11 4.9 129 454 62 33
1.65 1.466 23:29:15 4.9 129 454 62 33
1.37 1.466 23:29:19 4.9 129 454 62 33
1.69 1.466 23:29:23 4.9 129 454 62 33
1.41 1.466 23:29:27 4.9 129 454 62 33
1.53 1.466 23:29:30 4.9 129 454 62 33
1.37 1.467 23:29:34 4.9 129 454 62 33
1.54 1.466 23:29:38 4.9 129 454 62 33
1.44 1.466 23:29:42 4.9 129 454 62 33
1.61 1.467 23:29:46 4.9 129 454 62 33
1.57 1.467 23:29:50 4.9 129 454 62 33
1.43 1.466 23:29:54 4.9 129 454 62 33
1.39 1.466 23:29:58 4.9 129 454 62 33
1.50 1.466 23:30:02 4.9 129 454 62 33
1.48 1.466 23:30:06 4.9 129 454 62 33
1.50 1.466 23:30:10 4.9 129 454 62 33
1.35 1.466 23:30:14 4.9 129 454 62 33
1.66 1.466 23:30:18 4.9 129 454 63 33
1.62 1.466 23:30:22 4.9 129 454 63 33
1.56 1.466 23:30:26 4.9 131 454 63 33
1.58 1.466 23:30:30 4.9 131 454 63 33
1.41 1.466 23:30:34 4.9 131 454 63 33
1.53 1.466 23:30:38 4.9 131 454 63 33
1.48 1.466 23:30:42 4.9 131 454 63 33
1.52 1.466 23:30:46 4.9 131 454 63 33
1.54 1.466 23:30:50 4.9 131 454 63 33
1.47 1.466 23:30:54 4.9 131 454 63 33
1.68 1.466 23:30:58 4.9 131 454 63 33
1.61 1.466 23:31:02 4.9 131 454 63 33
1.48 1.466 23:31:06 4.9 131 454 63 33
1.48 1.466 23:31:10 4.9 131 454 63 33
1.37 1.466 23:31:14 4.9 131 454 63 33
1.52 1.466 23:31:17 4.9 131 454 63 33
1.57 1.466 23:31:21 4.9 131 454 63 33
1.62 1.467 23:31:25 4.9 131 454 63 33
1.43 1.466 23:31:29 4.9 131 454 63 33
1.37 1.466 23:31:33 4.9 131 454 63 33
1.57 1.466 23:31:37 4.9 131 454 63 33
1.65 1.466 23:31:41 4.9 131 454 63 33
1.43 1.466 23:31:45 4.9 131 454 63 33
1.40 1.466 23:31:49 4.9 131 455 63 33
1.43 1.466 23:31:53 4.9 131 455 63 33
1.61 1.466 23:31:57 4.9 131 455 63 33
1.60 1.466 23:32:01 4.9 131 455 63 33
1.57 1.466 23:32:05 4.9 131 455 63 33
1.41 1.466 23:32:09 4.9 131 455 63 33
1.41 1.466 23:32:13 4.9 131 455 63 33
1.42 1.466 23:32:17 4.9 131 455 63 33
1.57 1.466 23:32:21 4.9 131 455 63 33
1.30 1.467 23:32:25 4.9 131 455 63 33
1.45 1.466 23:32:29 4.9 131 455 63 33
1.44 1.466 23:32:33 4.9 131 455 63 33
1.51 1.466 23:32:37 4.9 131 455 63 33
3.24 1.466 23:32:40 4.9 131 455 63 33
1.44 1.466 23:32:44 4.9 131 455 63 33
1.70 1.466 23:32:48 4.9 131 455 63 33
1.39 1.467 23:32:52 4.9 131 455 63 33
2.16 1.466 23:32:56 4.9 131 455 63 33
1.49 1.467 23:33:00 4.9 131 455 64 33
1.44 1.466 23:33:04 4.9 131 455 64 33
1.48 1.466 23:33:08 4.9 131 455 64 33
1.40 1.467 23:33:12 4.9 131 455 64 33
1.50 1.467 23:33:16 4.9 131 455 64 33
1.51 1.466 23:33:20 4.9 131 455 64 33
1.63 1.466 23:33:24 4.9 131 455 64 33
1.60 1.467 23:33:28 4.9 131 455 64 33
1.42 1.467 23:33:32 4.9 131 455 64 33
1.63 1.466 23:33:36 4.9 131 455 64 33
1.51 1.467 23:33:40 4.9 131 455 64 33
1.37 1.467 23:33:44 4.9 131 455 64 33
1.58 1.467 23:33:48 4.9 131 455 64 33
1.42 1.467 23:33:52 4.9 131 455 64 33
1.36 1.467 23:33:56 4.9 131 455 64 33
1.69 1.466 23:34:00 4.9 131 455 64 33
1.38 1.466 23:34:04 4.9 131 455 64 33
1.57 1.466 23:34:08 4.9 131 455 64 33
1.59 1.466 23:34:12 4.9 131 455 64 33
1.53 1.467 23:34:16 4.9 131 455 64 33
1.51 1.466 23:34:19 4.9 131 455 64 33
1.69 1.466 23:34:23 4.9 131 455 64 33
1.75 1.466 23:34:27 4.9 131 455 64 33
1.99 1.466 23:34:31 4.9 131 456 64 33
1.90 1.466 23:34:35 4.9 131 456 64 33
1.59 1.467 23:34:39 4.9 131 456 64 33
1.89 1.467 23:34:44 4.9 131 456 64 33
1.67 1.467 23:34:48 4.9 131 456 64 33
1.72 1.467 23:34:52 4.9 131 456 64 33
1.50 1.467 23:34:56 4.9 131 456 64 33
1.78 1.467 23:35:00 4.9 131 456 64 33
1.43 1.467 23:35:04 4.9 131 456 64 33
