Time CPU_Usage Hit_Miss Squid_Memory_Usage Request_Rate/(Min) Squid_Disk_Usage Cache_Memory_Usage Response_Time
23:45:10 0.01 HIT 687440 2.4 232 4492 1560
23:45:15 0.01 HIT 687440 2.4 232 4492 1571
23:45:20 0.01 HIT 687440 2.4 232 4492 1548
23:45:25 0.01 HIT 687440 2.4 232 4492 1616
23:45:30 0.01 HIT 687440 2.4 232 4492 1559
23:45:35 0.01 HIT 687440 2.4 232 4492 1610
23:45:40 0.01 HIT 687440 2.4 232 4492 1572
23:45:45 0.01 HIT 687440 2.4 232 4492 1543
23:45:50 0.01 HIT 687440 2.4 232 4492 1644
23:45:55 0.01 HIT 687440 2.4 232 4492 1558
23:46:01 0.01 HIT 687440 2.4 232 4492 1571
23:46:06 0.01 HIT 687440 2.4 232 4492 1588
23:46:11 0.01 HIT 687440 2.4 232 4492 1548
23:46:16 0.01 HIT 687440 2.4 232 4492 1619
23:46:21 0.01 HIT 687440 2.4 232 4492 1560
23:46:26 0.01 HIT 687440 2.4 232 4492 1568
23:46:31 0.01 HIT 687440 2.4 232 4492 1583
23:46:36 0.01 HIT 687440 2.4 232 4492 1544
23:46:41 0.01 HIT 687440 2.4 232 4492 1584
23:46:46 0.01 HIT 687440 2.4 232 4492 1559
23:46:51 0.01 HIT 687440 2.4 232 4492 1573
23:46:56 0.01 HIT 687440 2.4 232 4492 1581
23:47:01 0.01 HIT 687440 2.4 232 4492 1556
23:47:07 0.01 HIT 687440 2.4 232 4492 1609
23:47:12 0.01 HIT 687440 2.4 232 4492 1576
23:47:17 0.01 HIT 687440 2.4 232 4492 1569
23:47:22 0.01 HIT 687440 2.4 232 4492 1564
23:47:27 0.01 HIT 687440 2.4 232 4492 1535
23:47:32 0.01 HIT 687440 2.4 232 4492 1584
23:47:37 0.01 HIT 687440 2.4 232 4492 1540
23:47:42 0.01 HIT 687440 2.4 232 4492 1563
23:47:47 0.01 HIT 687440 2.4 232 4492 1582
23:47:52 0.01 HIT 687440 2.4 232 4492 1537
23:47:57 0.01 HIT 687440 2.4 232 4492 1576
23:48:02 0.01 HIT 687440 2.4 232 4492 1548
23:48:07 0.01 HIT 687440 2.4 232 4492 1560
23:48:12 0.01 HIT 687440 2.4 232 4492 1610
23:48:18 0.01 HIT 687440 2.4 232 4492 1563
23:48:23 0.01 HIT 687440 2.4 232 4492 1594
23:48:28 0.01 HIT 687440 2.4 232 4492 1538
23:48:33 0.01 HIT 687440 2.4 232 4492 1548
23:48:38 0.01 HIT 687440 2.4 232 4492 1569
23:48:43 0.01 HIT 687440 2.4 232 4492 1537
23:48:48 0.01 HIT 687440 2.4 232 4492 1589
23:48:53 0.01 HIT 687440 2.4 232 4492 1551
23:48:58 0.01 HIT 687440 2.4 232 4492 1519
23:49:03 0.01 HIT 687440 2.4 232 4492 1650
23:49:08 0.01 HIT 687440 2.4 232 4492 1568
23:49:13 0.01 HIT 687440 2.4 232 4492 1581

